"","user_name","user_location","user_description","user_created","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","source","is_retweet"
"1308","jobtensor.com","DE","HR #Recruitment Accelerator #Science, #Engineering & #IT https://t.co/rkaswlwTrM, https://t.co/3RSEEYIO6h, https://t.co/3YRL8PojBi","2013-01-28 21:04:16",198,737,249,FALSE,2020-08-12,"“CAN BOOSTING THE IMMUNE SYSTEM TREAT COVID-19?” https://t.co/HUSOsGecug
#BoostingImmuneSystem #COVID19UPDATE… https://t.co/oR7kaenMKV","['BoostingImmuneSystem', 'COVID19UPDATE']","Buffer",FALSE
"1309","Christian Schulze-Koch","DE","Internationalist dev. practitioner w/ eyes on the interdependencies of rural development on the African continent | Views are mine & change with evidence","2013-02-24 01:37:28",1064,989,116,FALSE,2020-08-12,"According to @wto ","","",NA
"1310","Aicone Medical Services","DE","Since 2014 we are in a partnership with Sengenics to market and distribute screening test in various countries.","2020-07-29 07:32:54",1,5,0,FALSE,2020-08-12,"ImmuSAFE™ can be used to investigate SARS-CoV-2 specific immunoreactivity in patients and healthy individuals for v… https://t.co/lkFg5rjb2t","","Twitter Web App",FALSE
"1311","Christian Schulze-Koch","DE","Internationalist dev. practitioner w/ eyes on the interdependencies of rural development on the African continent | Views are mine & change with evidence","2013-02-24 01:37:28",1064,989,116,FALSE,2020-08-12,"The power-#internet gap in #Africa will only get wider in an increasingly #digital post-#COVID19 world, if current… https://t.co/lLizwza23X","['internet', 'Africa', 'digital', 'COVID19']","Twitter Web App",FALSE
"1312","Anna Durbanova","DE","","",NA,NA,NA,NA,NA,"","","",NA
"1313","Leonid Schneider (visit my site for Covid19 cures)","DE","Molecular cell biologist, now certified Troll with slanderous website. All tweets science/medicine/envir/HighEd. Donate: https://t.co/CDTat0tldM","2014-05-15 10:16:45",10197,1464,17090,FALSE,2020-08-12,"Today's #IsraeliScientists joke:
""According to #Picodya, results are delivered within 15-20 minutes and the system… https://t.co/3Ta0gE9R8d","['IsraeliScientists', 'Picodya']","Twitter Web App",FALSE
"1314","IVAM Microtechnology","DE","IVAM - International Association of micro and nano companies. For German tweets follow @IVAM_Mikrotech!  Imprint: https://t.co/zB7LhDhtVk","2009-08-20 12:45:34",1409,1307,572,FALSE,2020-08-12,"National #lockdowns, protective measures and travel restrictions due to #COVID19 have severely affected internation… https://t.co/jjCjCPyWnW","['lockdowns', 'COVID19']","Twitter Web App",FALSE
"1315","EKF Diagnostics","DE","EKF Diagnostics manufacture and distribute point-of-care analyzers for hemoglobin, HbA1c and lactate as well as a range of central laboratory reagents.","2011-06-17 13:06:28",972,477,215,FALSE,2020-08-12,"PrimeStore® MTM is a molecular transport media that gives the user a “snapshot” in time for that sample by preservi… https://t.co/zd5FV1C5ZD","","Hootsuite Inc.",FALSE
"1316","Martin Campbell","DE","European","2009-02-05 21:01:04",1328,1738,9475,FALSE,2020-08-12,"We do, at some point in the near future, need to know how much cash UK govt spaffed up the wall in its failed… https://t.co/7flD2zIrnK","","Fenix 2",FALSE
"1317","Transparency Int'l","DE","We fight ","",NA,NA,NA,NA,NA,"","","",NA
"1318","UN Bonn","DE","***UN Bonn: SHAPING A SUSTAINABLE FUTURE*** With about 20 organizations and around 1000 staff members, UN Bonn together shapes a sustainable future for all.","2015-07-22 10:33:45",9512,252,10559,TRUE,2020-08-12,".@ItpoG presents study on the impact of ","","",NA
"1319","Open 1.30pm to 3… https://t.co/16s72BHTtj,['COVID19'],Twitter for iPhone,False
eupinions,Berlin","DE"," analyse and comment on what the European public thinks about current political issues and megatrends.,2017-12-06 07:02:34,1786,712,286,False,2020-08-12 08:10:34,As universities throughout ","",NA,NA,NA,NA,NA,"","","",NA
"1320","Reimund E. Schwarze","DE","Head of Climate Economics at the Helmholtz-Center for Environmental Research (UFZ). Personal views on latest research in sustainability economics.","2015-04-25 19:50:41",236,206,533,FALSE,2020-08-12,"Our NEW @UFZ_de discussion paper on the importance of ","","",NA
"1321","BAF","DE","Talent wins games, but teamwork and intelligence wins championships","2014-06-15 06:27:44",4131,3250,2000,FALSE,2020-08-12,"My new fav tweet:

❗️Off-label use of RLF 100 in India.

NeuroRx has been granted Investigational New Drug (IND) pe… https://t.co/NyopHSI4JO","","IFTTT",FALSE
"1322","Invest in Bavaria","DE","Invest in Bavaria – The Business Promotion Agency of the State of Bavaria
#bytevaria #industry40 #startup 
 |  welcome@invest-in-bavaria.com | +49 89 24210-7500","2012-03-15 13:48:28",1723,314,921,FALSE,2020-08-12,"#FreshFromBavaria: With the new catalogue of measures “Start-up Shield Bayern”, #startups from #Bavaria, which stru… https://t.co/juGwx5wEI6","['FreshFromBavaria', 'startups', 'Bavaria']","Hootsuite Inc.",FALSE
"1323","Christoph Schonebeck","DE","M2M/IoT @ Deutsche Telekom","2016-08-29 04:43:52",294,34,0,FALSE,2020-08-12,"At-home healthcare has received increased attention as a result of the ","","",NA
"1324","Masih_afg","DE","stop killing Afghan
I'm modelling viollet 
fitters mma and kik box🇦🇫","2020-06-14 09:13:08",66,394,453,FALSE,2020-08-12,"The end of the dictator
#bangaloreriots #TurkeyIsNotAlone #COVID19 #AtatuerkAtamOlamaz #วันแม่แห่งชาติ #Turkey… https://t.co/wSIUeMx7jx","['bangaloreriots', 'TurkeyIsNotAlone', 'COVID19', 'AtatuerkAtamOlamaz', 'วันแม่แห่งชาติ', 'Turkey']","Twitter for Android",FALSE
"1325","German Environment Agency","DE","English twitter channel of the German Environment Agency (UBA) @umweltbundesamt with information about our international activities.","2017-11-27 15:30:25",1142,938,266,FALSE,2020-08-12,"New blog post: ""International #Environmental &amp; #Sustainability #Policy During $ After the #Covid19 #Pandemic"" by Ha… https://t.co/JK2VsXBa7D","['Environmental', 'Sustainability', 'Policy', 'Covid19', 'Pandemic']","TweetDeck",FALSE
"1326","Andreas Timm","DE","Family Man, Technology Aficionado and Photographer.","2013-08-23 07:08:46",1344,233,3504,FALSE,2020-08-12,"The PC, now more than ever, is an essential device for learning. And we are committed to leveraging our unique asse… https://t.co/kJOLTTAiXn","","LinkedIn",FALSE
"1327","Kat 吃货 Zimmermann","DE","Conference interpreter //1nt trainer// language nerd // baker //
Foodblog @ https://t.co/vBRqENARpi
因美而喜，因食而幸.","2013-09-01 19:02:53",59,101,1357,FALSE,2020-08-12,"","","",NA
"1328","KVALITO GROUP","DE","Strategic service partner and global life science network for regulated industries. ","",NA,NA,NA,NA,NA,"","","",NA
"1329","BiO - Be in Organic - BiO Reporter International","DE","Journalist with passion for organic argriculture, organic markets worldwide, organic cosmetics, nature & sustainability. My mission, to spread #organic ideas!","2015-08-04 18:25:41",413,523,1277,FALSE,2020-08-12,"Expert´s voices on the impact of ","","",NA
"1330","Konrad Deiters","DE","International M&A Transaction Services Leader, Multinational Client Group, Mercer, and Global Client Manager","2015-04-21 15:07:34",474,928,683,FALSE,2020-08-12,"How can firms rethink work and the employee experience for a post #COVID19 world? @KateBravery, @tcrawford,… https://t.co/O1h848Sm7u","['COVID19']","Dynamic Signal",FALSE
"1331","Carsten Peukert","DE","👨🏼‍🎓Doctoral Researcher @HZI  👨🏻‍🔬Medicinal Chemist                                  🤵🏻Helmholtz Junior","2020-07-09 08:33:32",14,73,43,FALSE,2020-08-12,"1.266 new corona infections 🦠 in Germany 🇩🇪 today - even though temperatures are rising as well, please everyone st… https://t.co/K9snUBJRhP","","Twitter for iPhone",FALSE
"1332","Dr. ir Johannes Drooghaag (JD)","DE","Proud Dad ° CEO of Spearhead Management @Spearheadman https://t.co/Bl2EuWOwed ° Content creator at ","",NA,NA,NA,NA,NA,"","","",NA
"1333","Dr. ir Johannes Drooghaag (JD)","DE","Proud Dad ° CEO of Spearhead Management @Spearheadman https://t.co/Bl2EuWOwed ° Content creator at ","",NA,NA,NA,NA,NA,"","","",NA
"1334","Dr. ir Johannes Drooghaag (JD)","DE","Proud Dad ° CEO of Spearhead Management @Spearheadman https://t.co/Bl2EuWOwed ° Content creator at ","",NA,NA,NA,NA,NA,"","","",NA
"1335","Textilbündnis/Partnership for Sustainable Textiles","DE","130 members, 6 stakeholder groups, 1 vision: jointly implementing improvements along the entire textile supply chain.","2015-06-22 14:03:00",346,400,426,FALSE,2020-08-12,"The Report reveals data collected for the 2018/19 harvest year. In addition to data per region, the report is sprin… https://t.co/f6mHRiOUA5","","Twitter Web App",FALSE
"1336","Barkow Consulting","DE","We use data analytics to make sense of finance

#BarkowInside #Research #banks #fintech #VC #Lending #realestate 

Impressum: https://t.co/AYUCMdLH2E","2010-09-09 16:32:36",10617,7589,13149,FALSE,2020-08-12,"Still Switched Off?

German electricity consumption still down almost 10% yoy

#covid19 #CoronaVirus #CoronaDE… https://t.co/HoUTDnvDcw","['covid19', 'CoronaVirus', 'CoronaDE']","Twitter Web App",FALSE
"1337","Ruptly","DE","International video news agency. https://t.co/Yp5ODY7dEk","2012-11-08 12:31:00",114940,545,1435,TRUE,2020-08-12,"STARTING SOON: Briefing on world's first approved #COVID19 vaccine held in #Moscow

https://t.co/Sg5QNabQ7a","['COVID19', 'Moscow']","Twitter Web App",FALSE
"1338","sam krestan","DE","","2018-01-23 08:13:29",6,108,9,FALSE,2020-08-12,"The Jordanian Minister of Health, Saad Jaber, revealed that people suspected of being infected with the Coronavirus… https://t.co/96r8XIV8f0","","Twitter for iPhone",FALSE
"1339","leo theo","DE","fashion • home • accessories • costume design
online shop: https://t.co/jXLzIscUWL","2011-07-28 09:41:22",3457,178,7691,FALSE,2020-08-12,"!! Kids Masks !! https://t.co/sf3slukhk5

#kids #masks #kidmasks #maskup #maskforall #maskenpflicht #kinder… https://t.co/GYnjgxrbVY","['kids', 'masks', 'kidmasks', 'maskup', 'maskforall', 'maskenpflicht', 'kinder']","Twitter Web App",FALSE
"1340","FreseniusMedicalCare","DE","Fresenius Medical Care is the world’s leading provider of dialysis products and services for people with chronic kidney failure","2009-02-10 14:53:07",4265,26,31,FALSE,2020-08-12,"In response to the #COVID19 pandemic, @FMC_AG’s Rock Hill distribution center in South Carolina just recently succe… https://t.co/b9oYxuRQKj","['COVID19']","Hootsuite Inc.",FALSE
"1341","Daniel Staemmler, PhD (he/him)","DE","#scholarlypublishing #OpenScience #WorkplacePride 🏳️‍🌈 #DataAnalytics, sci com @sci_ppl, #WorkplaceLearning, work @ Elsevier, views r mine, RT ≠ endorsement","2009-01-15 09:50:15",1727,1652,1211,FALSE,2020-08-12,"According to a study published in @TheLancet, possible disruption to micro-structural &amp; functional #brain integrity… https://t.co/H8c86BV9rW","['brain']","LinkedIn",FALSE
"1342","RoyaIranian","DE","I am a free human being with an independent will. #FreeIran2020
#کوردستان","2018-07-01 09:11:21",2196,2582,15165,FALSE,2020-08-12,"#Iran A random #COVID19  test done in Ward 8 of Evin Prison on Sunday, August 9, revealed that 12 of the 17 inmates… https://t.co/Afcgn0WRzT","['Iran', 'COVID19']","Twitter Web App",FALSE
"1343","Katri Bertram","DE","Founder of Partners for Impact (https://t.co/SLBqBizTQd). Ex @WorldBank @save_children. Alum @LSEIRDept @thehertieschool. Support @womeninGH. ","",NA,NA,NA,NA,NA,"","","",NA
"1344","Dagmar Waltemath","DE","biomedical research data management","2009-08-12 06:17:22",591,610,1872,FALSE,2020-08-12,"Join our next MILA seminar. In person @wissen_lockt (pls ping me) or virtually. ","","",NA
"1345","Hartmut Herrmann","DE","Atmospheric Chemistry Prof. & Dept Head , Physical chemist @TROPOS_eu #PM #Airquality #multiphasechemistry #Atmosphere #Airpollution #Climate #Health","2018-02-23 18:46:26",582,332,4211,FALSE,2020-08-12,"Following the @jljcolorado TV interview:  German @ardmoma clip of a month ago. 

Video von @ardmoma zur #Aerosol Tr… https://t.co/6pGwVsmMpT","['Aerosol']","Twitter Web App",FALSE
"1346","Dr. Wolfgang H Thome","DE","Publisher of ATCNews, Africa's largest publication of its kind and otherwise flying through life inverted.","2010-04-20 06:38:31",11757,809,45577,FALSE,2020-08-12,"#COVID19
#Aviation

An IATA-sponsored survey in July showed travelers who said they'd return to travel within a few… https://t.co/wg8s0bbyic","['COVID19', 'Aviation']","Twitter Web App",FALSE
"1347","(((чойатнай))) Esq. 🕷🇪🇺🇩🇪🇬🇧🇮🇱","DE","Spaceflight Systems/Mission Design & operations @LSEspace, from Lewes, E Sussex. European of UK Origin. #AllViewsMyOwn. #NotABabyBoomer","2009-04-15 13:07:15",301,630,23292,FALSE,2020-08-12,"@EdConwaySky 28 day mortality rate still at 35% for ICU patients, in one the best health care systems, and now with… https://t.co/q2Xp4BCgmW","","Twitter for iPad",FALSE
"1348","Intuity Media Lab","DE","Intuity explorates and develops new business systems, products and services. #ConnectedLiving #UrbanismMobility #LifeScience #DigitalFabrication #NextEnergy #AI","2009-05-27 07:34:23",856,193,67,FALSE,2020-08-12,"How to break the wall of limited medical production capacity: Intuity's medical ","","",NA
"1349","Michael Kunz","DE","CDO, Digital Transformation & Innovation Advisor, Mobility of the Future, (Digital) Enterprise Architect, Program & Project Manager. Born CO2 Level was @322 ppm","2010-02-08 20:40:27",1889,3332,41588,FALSE,2020-08-12,"Surprise: Killing as much people as possible, isn´t a good strategy for economy either. #COVID19 https://t.co/a87QjsK47T","['COVID19']","Twitter Web App",FALSE
"1350","Ines Hadrian","DE","Mom. Wife. ","",NA,NA,NA,NA,NA,"","","",NA
"1351","Global Bioeconomy Summit 2020","DE","","",NA,NA,NA,NA,NA,"","","",NA
"1352","Johanna Rüdiger","DE","Social-Media-Koordinatorin @DeutscheWelle, @dw_kultur Vorher: Head of Video, Funke Mediengruppe @FunkeBerlin Views my own.","2016-09-08 20:49:22",875,1284,1253,FALSE,2020-08-12,"I traveled to London and took our @dw_berlinferesh ","","",NA
"1353","Manuela","DE","You are the ONLY one seeing what you see! Your reality = catalyst of innovation. Discover new realities! Make change happen for a better biz and a better world!","2008-07-08 08:39:01",641,751,141,FALSE,2020-08-12,"#Soccer means so much ... #hope, #food and #fun for #young people in the #Slums of #Nairobi in #COVID19 times .… https://t.co/YS9HcQtHkw","['Soccer', 'hope', 'food', 'fun', 'young', 'Slums', 'Nairobi', 'COVID19']","Twitter for iPhone",FALSE
"1354","Reiner_Leidl","DE","Economist and health care researcher, @LMU_Muenchen and @HelmholtzMunich","2018-12-13 21:47:58",86,69,212,FALSE,2020-08-12,"Helpful thread on emerging evidence regarding T cells, immune memory and SARS-CoV2. It warns of wrong hopes, indica… https://t.co/eebCkfO5Fh","","Twitter for Android",FALSE
"1355","Analyze Genomes","DE","https://t.co/755Iw7Hf2J provides a steadily growing toolbox of data processing and analysis services enabling precision medicine.","2017-03-20 13:13:19",132,9,55,FALSE,2020-08-12,"#nCoVstats @HPI_DE daily #COVID19 update: Worldwide infections reached 20.3M, about 243k new cases in the past 24hr… https://t.co/mfJh3OGs9r","['nCoVstats', 'COVID19']","Twitter for iPhone",FALSE
"1356","Juliane Gruethner","DE","Providing Global Mobility solutions to international organisations-Principal@Mercer Career, RT is no endorsement, views are my own; runner, photographer, writer","2017-02-18 14:38:56",128,103,244,FALSE,2020-08-12,"Global leaders looking to build for a #FutureofWork after #COVID19 should focus on their people. @TamaraMcCleary,… https://t.co/A2Rmq4NDNZ","['FutureofWork', 'COVID19']","Dynamic Signal",FALSE
"1357","Bernhard Kowatsch","DE","Head of @WFPInnovation Accelerator, UN World Food Programme @WFP; accelerate disruptive innovations & startups, Ex Co-Founder @sharethemealorg","2011-10-24 07:36:53",6742,2871,2241,FALSE,2020-08-13,"Excited to speak with ","","",NA
"1358","dGen 🇪🇺","DE","A Think Tank for the Decentralised Generation. 

Our latest report: AI, Privacy, & Genomics: The Next Era of Drug Design https://t.co/Y7xD7nPHny","2019-04-23 09:51:13",1168,1160,2642,FALSE,2020-08-13,"As experts and authorities rely on the development of a vaccine to overcome #COVID19, the world turns to the pharma… https://t.co/EbYCuOkD4W","['COVID19']","Twitter Web App",FALSE
"1359","Luca Miehe","DE","Researcher @MunSecConf || Peace, Security, Development || Background in MENA & Africa (Eyes on: 🇩🇿🇪🇬) || Ex @SWP_MEA/@SWPBerlin || @FU_Berlin PolSci Alumnus","2018-11-19 20:06:08",1429,1031,5230,FALSE,2020-08-13,"Ethiopian migrants in #Yemen🇾🇪 are caught in the crossfire. 

New @hrw report reveals how Houthis used #COVID19 as… https://t.co/QpqekJURcI","['Yemen', 'COVID19']","Twitter Web App",FALSE
"1360","Patrick Rosenow","DE","Editor-in-Chief of the German Review on the UN by UNA Germany | @DGVN_de l UN, Peace & Security issues | PhD on US-UN Relations | views personal","2019-07-05 21:10:44",479,1169,1021,FALSE,2020-08-13,"@BanKimoon_amdg about #COVID19: ""The world has placed billions of people under lock-down, closed international bord… https://t.co/tEloat9BQR","['COVID19']","Twitter Web App",FALSE
"1361","Wafa Ali Mustafa (وفا علي مصطفى)","DE","Journalist, activist, and member of @familiesSyria. BA in Humanities, Arts, and Social Thoughts. #freesyria #free_the_detainees #thesyrianrevolution #justice4Sy","2018-12-06 10:31:13",3169,327,1324,FALSE,2020-08-13,"2600 days for my dad in #assad prisons.
For years, I've been writing to him on Skype. I open our conversation as if… https://t.co/iJVc8dycNm","['assad']","Twitter for Android",FALSE
"1362","Kinah's Verses","DE","Oh, you of little faith. Why did you doubt. Matthew 14:31 | Retweets from: @Pontifex (Pope Francis) | I am Roman #Catholic | For senseless tweets: @misskinaiary","2020-07-29 09:13:18",271,375,55,FALSE,2020-08-13,"We thanks our frontliners (especially Medical Experts) for fighting ","","",NA
"1363","Jan Ising","DE","Life Science enthusiast that focuses on large scale organizational transformations with a focus on corporate, business unit and digital strategy","2017-03-02 20:02:11",260,236,7,FALSE,2020-08-13,"#COVID19 has changed what #healthcare providers need from #pharma, from virtual sales rep meetings to in patient se… https://t.co/w2Fnw27Wac","['COVID19', 'healthcare', 'pharma']","LinkedIn",FALSE
"1364","Katri Bertram","DE","Founder of Partners for Impact (https://t.co/SLBqBizTQd). Ex @WorldBank @save_children. Alum @LSEIRDept @thehertieschool. Support @womeninGH. ","",NA,NA,NA,NA,NA,"","","",NA
"1365","Marian Theisen","DE","","2008-08-29 22:45:03",32,223,551,FALSE,2020-08-13,"my brother took a #COVID19 test last sunday, they said he should call in for results. 11 calls later, with 5 differ… https://t.co/onsq3E4Axz","['COVID19']","Twitter for iPhone",FALSE
"1366","DeLoG","DE","DeLoG is a ","",NA,NA,NA,NA,NA,"","","",NA
"1367","Max Pinker","DE","","2019-01-09 18:44:25",12,95,6,FALSE,2020-08-13,"If you want to know why Putin's bet on the Russian covid19 vaccine is a risky gamble, I recommend this article:… https://t.co/uNWhCO0EEF","","Twitter Web App",FALSE
"1368","Why bring him in. Corbyn… https://t.co/U7Wd6P1UJ4,,Twitter for iPad,False
Klimaschutz kann nur von der Basis aus wachsen,Berlin","DE"," Öl und Gas und zum Aufbau einer Bürger-Energiewende hin zu 100 % Erneuerbaren.,2010-12-31 15:34:45,1463,5094,23179,False,2020-08-13 09:22:12,#Pandemics and #challenges of #sustainingpeace - #SecurityCouncil (12 August 2020)  https://t.co/ctJTfTyZdw via… https://t.co/j8V1Jnd9iS,['Pandemics'"," 'challenges'",NA,NA,NA,NA,NA," 'driveway'"," 'parked'"," 'car'],Twitter Web App,False
Certified Virtual Assistant☎️,South Africa,Admin|Bookkeeping|Customer Relations,2020-07-15 08:53:41,213,739,1544,False,2020-08-13 09:22:10,I'm amazed why things like thess don't trend. ",NA
"1369","Helmut Zermin","DE","Journalist, Socialmediamanager und Kampagnenkoordinator Germany  bei Laudato Si Generation https://t.co/iNv1Vnpzm9 #climatestrikes #LaudatoSi #AllesfürsKlima","2009-03-16 11:22:08",1799,4999,33304,FALSE,2020-08-13,"","","",NA
"1370","Horst Henry Schmitt","DE","","",NA,NA,NA,NA,NA,"","","",NA
"1371","Hartmut Herrmann","DE","Atmospheric Chemistry Prof. & Dept Head , Physical chemist @TROPOS_eu #PM #Airquality #multiphasechemistry #Atmosphere #Airpollution #Climate #Health","2018-02-23 18:46:26",585,333,4235,FALSE,2020-08-13,"Teacher as possible infector in University classroom. Simulation results by @CorsIAQ ","","",NA
"1372","Giulio Mattioli","DE","Transport researcher vith views on + than 1 topic - 🇪🇺🇮🇹 citizen with views on + than 1 country. Used to be in 🇬🇧. Now at @TU_Dortmund 🇩🇪. Views my own","2008-11-26 08:20:06",3699,4188,40049,FALSE,2020-08-13,"I've just been to a church in Germany where these were their house rules: everyone wears a mask, except those who a… https://t.co/hXgo6zneT3","","Twitter Web App",FALSE
"1373","Languages Around the Globe","DE","Apex-editor of ","",NA,NA,NA,NA,NA,"","","",NA
"1374","LS Lisa","DE","Magnet Jewellery & Wellness Accessoires - Facebook Group: Gesund & Schön","2013-04-16 12:35:12",68,154,3883,FALSE,2020-08-13,"🐶Luxury for our loved pets 😍💝🤩 
Check out now 👉🏻 https://t.co/0VjGGrFKgn 

#Dog #CatsOfTwitter #Health #love #like… https://t.co/oL8fT7l1MZ","['Dog', 'CatsOfTwitter', 'Health', 'love', 'like']","Twitter for iPhone",FALSE
"1375","Dr. Pierre Tailleur - AntiFa & AntiPro ✊","DE","🇩🇪
Pharmakologe & Kritiker der aktuellen #Drogenpolitik.

🇬🇧
Pharmacologist & critic of current #DrugPolicy.

#Drogen #Hanf #HarmReduction #DrugEd #LegalizeIt","2018-03-25 13:34:41",2528,503,31740,FALSE,2020-08-13,"@postsecret Are these 1st &amp; 2nd wave predicitons for #Covid19 per country?
#JoyDivision was truely ahead of their t… https://t.co/dARhKFm6fw","['Covid19', 'JoyDivision']","Twitter Web App",FALSE
"1376","Ada","DE","Ada helps people actively manage their health and supports health professionals by combining collective medical knowledge with intelligent technology.","2016-03-11 08:58:23",4014,21,1884,TRUE,2020-08-13,"We’re supporting the @WHO's challenge to encourage people to #wearamask, because wearing a face mask can reduce tra… https://t.co/oxSZt3JPPC","['wearamask']","Twitter Media Studio",FALSE
"1377","NatrajMMA","DE","Here for all things MMA. A fat ass supporter.","2020-06-15 21:15:59",74,176,4595,FALSE,2020-08-13,"Seeing things like these makes me glad I live in this country honestly. ","","",NA
"1378","Christoph Tavan","DE","CTO & Co-Founder of @contentpass / https://t.co/fRPCMr3JuG, physics, technology, privacy & the web. personal opinions, RT & ❤︎ = interest ≠ endorsement","2009-06-02 09:08:39",493,1033,2949,FALSE,2020-08-13,"So here we go again: For the past 3 weeks we see a perfect exponential growth of #COVID19 infections, doubling ever… https://t.co/0qB6Rs5k4E","['COVID19']","Twitter Web App",FALSE
"1379","FreseniusMedicalCare","DE","Fresenius Medical Care is the world’s leading provider of dialysis products and services for people with chronic kidney failure","2009-02-10 14:53:07",4267,26,31,FALSE,2020-08-13,"In his latest piece, CEO Rice Powell shares some insights on the increasing demand for acute dialysis machines and… https://t.co/Sap0nm96pC","","Hootsuite Inc.",FALSE
"1380","Tom Cuccato","DE","Previously: particle physics, developer in Sao Paulo, @okfn consultant, @okfnbr CEO & founder, and @wikimedia consultant in Brazil. Today: developer in Berlin.","2007-09-25 00:02:30",826,1573,11626,FALSE,2020-08-13,"Hello, seconf wave. #COVID19 #zweitewelle https://t.co/vg3CV46ypC","['COVID19', 'zweitewelle']","Twitter Web App",FALSE
"1381","Impact Hub Berlin","DE","We support ","",NA,NA,NA,NA,NA,"","","",NA
"1382","RET Germany e.V.","DE","We alleviate suffering
and catalyze sustainable development,
in crises, conflicts and fragile contexts.","2010-06-28 14:24:34",1011,61,35,FALSE,2020-08-13,"The fight against #COVID19 is our fight! We are affected as well - by getting sick, staying away from school &amp; frie… https://t.co/FZfapAaBJf","['COVID19']","Hootsuite Inc.",FALSE
"1383","Travis Harsha","DE","Safer & better world. (Follows, RTs, likes ≠ endorsement.) #Mizzou #Terp","2013-01-25 15:22:27",5448,4189,1394,FALSE,2020-08-13,"The best ways to reduce the risk of COVID indoors - Consider an air filter, rapid HVAC system, or just a box fan by… https://t.co/kM6pnaPSzL","","Twitter for iPhone",FALSE
"1384","Wenzel Michalski","DE","Germany Director, Human Rights Watch","2011-06-17 14:17:05",14640,1959,10061,TRUE,2020-08-13,"Houthi forces in April forcibly expelled thousands of Ethiopian migrants from northern ","","",NA
"1385","Wenzel Michalski","DE","Germany Director, Human Rights Watch","2011-06-17 14:17:05",14640,1959,10061,TRUE,2020-08-13,"Indigenous children in northeast #Colombia are at risk of malnutrition, death. #COVID19 pandemic and lockdown are m… https://t.co/BRChNnIfTP","['Colombia', 'COVID19']","Twitter for iPhone",FALSE
"1386","Mone⁷","DE","#MusicIsLife #HYYH #WINGS #YNWA #LoveYourself #MOTS  / I 💙 Travel, Photography, Music, Books,...
@bts_twt 💜 #JHOPE 🐿🌻 since May'16","2011-11-30 21:52:16",169,195,28407,FALSE,2020-08-13,"#COVID19 hates me (and everyone else of course)...
 It's during my vacation, I have flights to rebook... but there'… https://t.co/4fDhfa2R6l","['COVID19']","Twitter Web App",FALSE
"1387","Jessica Saltz","DE","Freelance Berlin-based news and politics reporter. TV: @euronews formerly @NBC, @France24, radio: @RTE @LBC @NewstalkFM","2012-08-03 10:00:44",1331,1159,113,FALSE,2020-08-13,"@rki_de confirms 1445 new #COVID19 cases within 24 hours in #Germany, the highest daily rate since the beginning of May","['COVID19', 'Germany']","Twitter for iPhone",FALSE
"1388","Swami Muktanand Puri","DE","Shri Vidya Upasak.
Every Hindu must participate in strengthening Hinduism.
RT's not necessarily Endorsement.","2011-07-06 15:19:07",199,185,2376,FALSE,2020-08-13,"@TurkishAirlines Cabin Baggage rules with only 4kg baggage allowance is unreasonable. Laptop, electronics, medicine… https://t.co/Nu5yuckwwQ","","Twitter for Android",FALSE
"1389","White Berlin 🕊","DE","DİNİM SEVGİ KABEM İNSAN...❤️ 𝐖𝐚𝐬 𝐝𝐮 𝐡𝐚𝐬𝐭, 𝐤ö𝐧𝐧𝐞𝐧 𝐯𝐢𝐞𝐥𝐞 𝐡𝐚𝐛𝐞𝐧. 𝐀𝐛𝐞𝐫 𝐰𝐚𝐬 𝐝𝐮 𝐛𝐢𝐬𝐭, 𝐤𝐚𝐧𝐧 𝐤𝐞𝐢𝐧𝐞𝐫 𝐬𝐞𝐢𝐧...🍀","2019-01-20 17:44:18",6233,644,74625,FALSE,2020-08-13,"Please take it seriously...#COVID19 😷

This 21-year-old thought he had overcome a mild case of Covid-19. Then he we… https://t.co/4ubj73SIFM","['COVID19']","Twitter for iPhone",FALSE
"1390","Hartmut Herrmann","DE","Atmospheric Chemistry Prof. & Dept Head , Physical chemist @TROPOS_eu #PM #Airquality #multiphasechemistry #Atmosphere #Airpollution #Climate #Health","2018-02-23 18:46:26",585,333,4235,FALSE,2020-08-13,"Follow-up fm yesterday, HT @johnwenger9. Really excellent technical guideline document fm @REHVAHVAC, the Federatio… https://t.co/n2WHJjRtcX","","Twitter Web App",FALSE
"1391","BIOZOL GmbH","DE","Fit for Science","2016-04-27 08:00:13",179,143,104,FALSE,2020-08-14,"This week: Bradley et al. (2020) provide a histological explanation for physiological derangements observed in pati… https://t.co/jEzXs8WmHi","","Twitter Web App",FALSE
"1392","Josef Lentsch","DE","Tomorrow’s politics, today | Partner @politicsawards | #PoliticalEntrepreneurship 📚 https://t.co/XElXROpRJR | 💍 @alena_buyx","2009-09-03 18:03:01",3538,1125,20491,FALSE,2020-08-14,"I am just getting my head around this: Students in the UK were given final grades weighted by the *typical distribu… https://t.co/h1e063umhf","","Twitter Web App",FALSE
"1393","GIGA Institute","DE","German Institute for Global and Area Studies (GIGA) | Comp. Research on Africa, Asia, Latin America, Middle East & Global Affairs | RT/Follow ≠ Endorsement","2014-04-08 07:41:26",6849,805,2261,FALSE,2020-08-14,"VIDEO: #NewStudy on #COVID19 #lockdown in #Uganda. Shops are closed, people stay at home from dusk till dawn. GIGA’… https://t.co/NlxGO6IJz2","['NewStudy', 'COVID19', 'lockdown', 'Uganda']","Hootsuite Inc.",FALSE
